"","city_origin","city_destination","origin_lat","origin_long","destin_lat","destin_long"
"307","MISSISSIPPIRIVER","PASCAGOULA",38.3349047,-92.2113914,30.3657552,-88.5561272
"308","CAMERON","GRANDISLE",34.6049663,-98.436244,29.2366172,-89.9872941
"309","BLOCKISLAND","MERRIMACKRIVER",41.1616556,-71.5842643,43.0300652,-71.2158794
"310","BLOCKISLAND","MERRIMACKRIVER",41.1616556,-71.5842643,43.0300652,-71.2158794
"311","ROCKLAND","EASTPORT",42.1306563,-70.9161551,44.9061906,-66.9899785
"312","ROCKLAND","EASTPORT",42.1306563,-70.9161551,44.9061906,-66.9899785
"313","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"314","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"315","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"316","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"317","GRANDISLE","CEDARKEY",29.2366172,-89.9872941,29.1385785,-83.0351212
"318","PEARLRIVER","CEDARKEY",30.3760264,-89.7483972,29.1385785,-83.0351212
"319","CAPELOOKOUT","KITTYHAWK",45.3395467,-123.9929015,36.0646102,-75.7057346
"320","CAPELOOKOUT","KITTYHAWK",45.3395467,-123.9929015,36.0646102,-75.7057346
"321","CAPELOOKOUT","OREGONINLET",45.3395467,-123.9929015,35.7791692,-75.5320371
"322","CAPELOOKOUT","OREGONINLET",45.3395467,-123.9929015,35.7791692,-75.5320371
"323","FL/GABORDER","CAPEHATTERAS",30.6803941,-83.2255378,35.24804,-75.5393155
"324","FL/GABORDER","CAPEHATTERAS",30.6803941,-83.2255378,35.24804,-75.5393155
"325","FL/GABORDER","CAPEHATTERAS",30.6803941,-83.2255378,35.24804,-75.5393155
"326","GA/SCBORDER","CAPEHATTERAS",33.5348559,-82.0045431,35.24804,-75.5393155
"327","CAPELOOKOUT","KITTYHAWK",45.3395467,-123.9929015,36.0646102,-75.7057346
"328","GA/SCBORDER","CAPELOOKOUT",33.5348559,-82.0045431,45.3395467,-123.9929015
"329","CAPELOOKOUT","KITTYHAWK",45.3395467,-123.9929015,36.0646102,-75.7057346
"330","KITTYHAWK","MERRIMACKRIVER",36.0646102,-75.7057346,43.0300652,-71.2158794
"331","SC/NCBORDER","CAPELOOKOUT",NA,NA,45.3395467,-123.9929015
"332","CAPELOOKOUT","KITTYHAWK",45.3395467,-123.9929015,36.0646102,-75.7057346
"333","KITTYHAWK","MERRIMACKRIVER",36.0646102,-75.7057346,43.0300652,-71.2158794
"334","SC/NCBORDER","CAPELOOKOUT",NA,NA,45.3395467,-123.9929015
"335","CAPEHENLOPEN","MERRIMACKRIVER",38.7856582,-75.1015963,43.0300652,-71.2158794
"336","CAPELOOKOUT","VIRGINIABEACH",45.3395467,-123.9929015,36.8529263,-75.977985
"337","MERRIMACKRIVER","EASTPORT",43.0300652,-71.2158794,44.9061906,-66.9899785
"338","SC/NCBORDER","CAPELOOKOUT",NA,NA,45.3395467,-123.9929015
"339","VIRGINIABEACH","CAPEHENLOPEN",36.8529263,-75.977985,38.7856582,-75.1015963
"340","MERRIMACKRIVER","EASTPORT",43.0300652,-71.2158794,44.9061906,-66.9899785
"341","CAPEHENLOPEN","MERRIMACKRIVER",38.7856582,-75.1015963,43.0300652,-71.2158794
"342","CAPEHATTERAS","VIRGINIABEACH",35.24804,-75.5393155,36.8529263,-75.977985
"343","VIRGINIABEACH","CAPEHENLOPEN",36.8529263,-75.977985,38.7856582,-75.1015963
"344","MERRIMACKRIVER","EASTPORT",43.0300652,-71.2158794,44.9061906,-66.9899785
"345","VIRGINIABEACH","CAPEHENLOPEN",36.8529263,-75.977985,38.7856582,-75.1015963
"346","MERRIMACKRIVER","EASTPORT",43.0300652,-71.2158794,44.9061906,-66.9899785
"347","CAPEHENLOPEN","MERRIMACKRIVER",38.7856582,-75.1015963,43.0300652,-71.2158794
"348","VIRGINIABEACH","CAPEHENLOPEN",36.8529263,-75.977985,38.7856582,-75.1015963
"349","MERRIMACKRIVER","EASTPORT",43.0300652,-71.2158794,44.9061906,-66.9899785
"350","VIRGINIABEACH","CAPEHENLOPEN",36.8529263,-75.977985,38.7856582,-75.1015963
"351","MERRIMACKRIVER","EASTPORT",43.0300652,-71.2158794,44.9061906,-66.9899785
"352","CAPEHENLOPEN","EASTPORT",38.7856582,-75.1015963,44.9061906,-66.9899785
"353","MD/DEBORDER","CAPEHENLOPEN",NA,NA,38.7856582,-75.1015963
"354","CHINCOTEAGUE","CAPEHENLOPEN",37.933179,-75.3788086,38.7856582,-75.1015963
"355","NC/VABORDER","CHINCOTEAGUE",NA,NA,37.933179,-75.3788086
"356","CAPEHENLOPEN","EASTPORT",38.7856582,-75.1015963,44.9061906,-66.9899785
"357","CHINCOTEAGUE","CAPEHENLOPEN",37.933179,-75.3788086,38.7856582,-75.1015963
"358","NC/VABORDER","CHINCOTEAGUE",NA,NA,37.933179,-75.3788086
"359","ATLANTICCITY","EASTPORT",39.3642834,-74.4229266,44.9061906,-66.9899785
"360","BLOCKISLAND","CHATHAM",41.1616556,-71.5842643,36.8256943,-79.3980806
"361","BLOCKISLAND","CHATHAM",41.1616556,-71.5842643,36.8256943,-79.3980806
"362","BLOCKISLAND","MERRIMACKRIVER",41.1616556,-71.5842643,43.0300652,-71.2158794
"363","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"364","JACKSONVILLE","VIRGINIABEACH",30.3321838,-81.655651,36.8529263,-75.977985
"365","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"366","JACKSONVILLE","VIRGINIABEACH",30.3321838,-81.655651,36.8529263,-75.977985
"367","JACKSONVILLE","CAPEHATTERAS",30.3321838,-81.655651,35.24804,-75.5393155
"368","JACKSONVILLE","VIRGINIABEACH",30.3321838,-81.655651,36.8529263,-75.977985
"369","GA/SCBORDER","SC/NCBORDER",33.5348559,-82.0045431,NA,NA
"370","BROWNSVILLE","VERMILIONBAY",25.9017472,-97.4974838,49.860599,-93.390113
"371","BROWNSVILLE","VERMILIONBAY",25.9017472,-97.4974838,49.860599,-93.390113
"372","BROWNSVILLE","VERMILIONBAY",25.9017472,-97.4974838,49.860599,-93.390113
"373","BROWNSVILLE","VERMILIONBAY",25.9017472,-97.4974838,49.860599,-93.390113
"374","BROWNSVILLE","VERMILIONBAY",25.9017472,-97.4974838,49.860599,-93.390113
"375","BROWNSVILLE","VERMILIONBAY",25.9017472,-97.4974838,49.860599,-93.390113
"376","BROWNSVILLE","CORPUSCHRISTI",25.9017472,-97.4974838,27.8005828,-97.396381
"377","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"378","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"379","BROWNSVILLE","CORPUSCHRISTI",25.9017472,-97.4974838,27.8005828,-97.396381
"380","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"381","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"382","BROWNSVILLE","CORPUSCHRISTI",25.9017472,-97.4974838,27.8005828,-97.396381
"383","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"384","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"385","BROWNSVILLE","CORPUSCHRISTI",25.9017472,-97.4974838,27.8005828,-97.396381
"386","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"387","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"388","BROWNSVILLE","CORPUSCHRISTI",25.9017472,-97.4974838,27.8005828,-97.396381
"389","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"390","CORPUSCHRISTI","MATAGORDA",27.8005828,-97.396381,28.691133,-95.9682714
"391","PENSACOLA","MORGANCITY",30.421309,-87.2169149,29.6993748,-91.20677
"392","PENSACOLA","MORGANCITY",30.421309,-87.2169149,29.6993748,-91.20677
"393","PENSACOLA","MORGANCITY",30.421309,-87.2169149,29.6993748,-91.20677
"394","GALVESTON","MOBILE",29.3013479,-94.7976958,37.0895474,-94.4741846
"395","GALVESTON","MOBILE",29.3013479,-94.7976958,37.0895474,-94.4741846
"396","VERMILIONBAY","MISSISSIPPIRIVER",49.860599,-93.390113,38.3349047,-92.2113914
"397","GALVESTON","VERMILIONBAY",29.3013479,-94.7976958,49.860599,-93.390113
"398","MISSISSIPPIRIVER","MOBILE",38.3349047,-92.2113914,37.0895474,-94.4741846
"399","GALVESTON","VERMILIONBAY",29.3013479,-94.7976958,49.860599,-93.390113
"400","MISSISSIPPIRIVER","MOBILE",38.3349047,-92.2113914,37.0895474,-94.4741846
"401","VERMILIONBAY","MISSISSIPPIRIVER",49.860599,-93.390113,38.3349047,-92.2113914
"402","GALVESTON","VERMILIONBAY",29.3013479,-94.7976958,49.860599,-93.390113
"403","MISSISSIPPIRIVER","MOBILE",38.3349047,-92.2113914,37.0895474,-94.4741846
"404","GALVESTON","VERMILIONBAY",29.3013479,-94.7976958,49.860599,-93.390113
"405","MISSISSIPPIRIVER","MOBILE",38.3349047,-92.2113914,37.0895474,-94.4741846
"406","VERMILIONBAY","MISSISSIPPIRIVER",49.860599,-93.390113,38.3349047,-92.2113914
"407","GALVESTON","VERMILIONBAY",29.3013479,-94.7976958,49.860599,-93.390113
"408","MISSISSIPPIRIVER","MOBILE",38.3349047,-92.2113914,37.0895474,-94.4741846
"409","GALVESTON","VERMILIONBAY",29.3013479,-94.7976958,49.860599,-93.390113
"410","MISSISSIPPIRIVER","MOBILE",38.3349047,-92.2113914,37.0895474,-94.4741846
"411","BROWNSVILLE","PORTOCONNOR",25.9017472,-97.4974838,28.4475898,-96.4053596
"412","BROWNSVILLE","PORTOCONNOR",25.9017472,-97.4974838,28.4475898,-96.4053596
"413","BROWNSVILLE","PORTOCONNOR",25.9017472,-97.4974838,28.4475898,-96.4053596
"414","GALVESTON","GRANDISLE",29.3013479,-94.7976958,29.2366172,-89.9872941
"415","PORTARTHUR","GRANDISLE",29.8849504,-93.939947,29.2366172,-89.9872941
"416","CAPELOOKOUT","NC/VABORDER",45.3395467,-123.9929015,NA,NA
"417","CAPELOOKOUT","NC/VABORDER",45.3395467,-123.9929015,NA,NA
"418","CAPELOOKOUT","NC/VABORDER",45.3395467,-123.9929015,NA,NA
"419","CAPELOOKOUT","NC/VABORDER",45.3395467,-123.9929015,NA,NA
"420","CAPELOOKOUT","NC/VABORDER",45.3395467,-123.9929015,NA,NA
"421","CAPELOOKOUT","NC/VABORDER",45.3395467,-123.9929015,NA,NA
"422","CAPELOOKOUT","NC/VABORDER",45.3395467,-123.9929015,NA,NA
"423","SC/NCBORDER","CAPEHATTERAS",NA,NA,35.24804,-75.5393155
"424","SC/NCBORDER","VIRGINIABEACH",NA,NA,36.8529263,-75.977985
"425","SC/NCBORDER","VIRGINIABEACH",NA,NA,36.8529263,-75.977985
"426","VERMILIONBAY","BILOXI",49.860599,-93.390113,30.3960318,-88.8853078
"427","VERMILIONBAY","BILOXI",49.860599,-93.390113,30.3960318,-88.8853078
"428","VERMILIONBAY","BILOXI",49.860599,-93.390113,30.3960318,-88.8853078
"429","VERMILIONBAY","BILOXI",49.860599,-93.390113,30.3960318,-88.8853078
"430","VERMILIONBAY","BILOXI",49.860599,-93.390113,30.3960318,-88.8853078
"431","FREEPORT","BILOXI",26.5416093,-78.6455475,30.3960318,-88.8853078
"432","FREEPORT","BILOXI",26.5416093,-78.6455475,30.3960318,-88.8853078
"433","FREEPORT","BILOXI",26.5416093,-78.6455475,30.3960318,-88.8853078
"434","MORGANCITY","BILOXI",29.6993748,-91.20677,30.3960318,-88.8853078
"435","GALVESTON","GRANDISLE",29.3013479,-94.7976958,29.2366172,-89.9872941
"436","GALVESTON","GRANDISLE",29.3013479,-94.7976958,29.2366172,-89.9872941
"437","DRYTORTUGAS","PALMBEACH",24.633333,-82.92,26.7056206,-80.0364297
"438","DRYTORTUGAS","PALMBEACH",24.633333,-82.92,26.7056206,-80.0364297
"439","DRYTORTUGAS","PALMBEACH",24.633333,-82.92,26.7056206,-80.0364297
"440","MARATHON","PALMBEACH",24.726026,-81.0446262,26.7056206,-80.0364297
"441","DRYTORTUGAS","MARATHON",24.633333,-82.92,24.726026,-81.0446262
"442","PALMBEACH","CAPECANAVERAL",26.7056206,-80.0364297,28.4740089,-80.5771737
"443","MARATHON","PALMBEACH",24.726026,-81.0446262,26.7056206,-80.0364297
"444","KEYWEST","MARATHON",24.5550593,-81.7799871,24.726026,-81.0446262
"445","PALMBEACH","CAPECANAVERAL",26.7056206,-80.0364297,28.4740089,-80.5771737
"446","MARATHON","CAPECANAVERAL",24.726026,-81.0446262,28.4740089,-80.5771737
"447","DRYTORTUGAS","MARATHON",24.633333,-82.92,24.726026,-81.0446262
"448","CAPECANAVERAL","JACKSONVILLE",28.4740089,-80.5771737,30.3321838,-81.655651
"449","MARATHON","CAPECANAVERAL",24.726026,-81.0446262,28.4740089,-80.5771737
"450","DRYTORTUGAS","MARATHON",24.633333,-82.92,24.726026,-81.0446262
"451","CAPECANAVERAL","JACKSONVILLE",28.4740089,-80.5771737,30.3321838,-81.655651
"452","MARATHON","CAPECANAVERAL",24.726026,-81.0446262,28.4740089,-80.5771737
"453","DRYTORTUGAS","MARATHON",24.633333,-82.92,24.726026,-81.0446262
"454","CAPECANAVERAL","JACKSONVILLE",28.4740089,-80.5771737,30.3321838,-81.655651
"455","FORTLAUDERDALE","DAYTONABEACH",26.1224386,-80.1373174,29.2108147,-81.0228331
"456","DAYTONABEACH","JACKSONVILLE",29.2108147,-81.0228331,30.3321838,-81.655651
"457","DAYTONABEACH","JACKSONVILLE",29.2108147,-81.0228331,30.3321838,-81.655651
"458","BOCARATON","DAYTONABEACH",26.3683064,-80.1289321,29.2108147,-81.0228331
"459","DAYTONABEACH","SC/NCBORDER",29.2108147,-81.0228331,NA,NA
"460","DAYTONABEACH","JACKSONVILLE",29.2108147,-81.0228331,30.3321838,-81.655651
"461","BOCARATON","FERNANDINABEACH",26.3683064,-80.1289321,30.6696818,-81.4625919
"462","FERNANDINABEACH","SC/NCBORDER",30.6696818,-81.4625919,NA,NA
"463","FERNANDINABEACH","SAVANNAH",30.6696818,-81.4625919,32.0835407,-81.0998342
"464","BOCARATON","CHARLESTON",26.3683064,-80.1289321,32.7764749,-79.9310512
"465","CHARLESTON","CAPEHATTERAS",32.7764749,-79.9310512,35.24804,-75.5393155
"466","DAYTONABEACH","CHARLESTON",29.2108147,-81.0228331,32.7764749,-79.9310512
"467","CHARLESTON","CAPEHATTERAS",32.7764749,-79.9310512,35.24804,-75.5393155
"468","DAYTONABEACH","CAPEFEAR",29.2108147,-81.0228331,34.7256634,-78.4904278
"469","CAPEFEAR","CAPEHATTERAS",34.7256634,-78.4904278,35.24804,-75.5393155
"470","JACKSONVILLE","CAPEFEAR",30.3321838,-81.655651,34.7256634,-78.4904278
"471","CAPEFEAR","CAPEHATTERAS",34.7256634,-78.4904278,35.24804,-75.5393155
"472","BRUNSWICK","CAPEFEAR",32.877746,-97.238708,34.7256634,-78.4904278
"473","CAPEFEAR","CAPEHATTERAS",34.7256634,-78.4904278,35.24804,-75.5393155
"474","BRUNSWICK","CAPEFEAR",32.877746,-97.238708,34.7256634,-78.4904278
"475","CAPEFEAR","CAPEHATTERAS",34.7256634,-78.4904278,35.24804,-75.5393155
"476","BRUNSWICK","CAPEFEAR",32.877746,-97.238708,34.7256634,-78.4904278
"477","CAPEFEAR","CAPEHATTERAS",34.7256634,-78.4904278,35.24804,-75.5393155
"478","SAVANNAH","CHINCOTEAGUE",32.0835407,-81.0998342,37.933179,-75.3788086
"479","SAVANNAH","CHINCOTEAGUE",32.0835407,-81.0998342,37.933179,-75.3788086
"480","SAVANNAH","MERRIMACKRIVER",32.0835407,-81.0998342,43.0300652,-71.2158794
"481","SAVANNAH","MERRIMACKRIVER",32.0835407,-81.0998342,43.0300652,-71.2158794
"482","CAPEHATTERAS","EASTPORT",35.24804,-75.5393155,44.9061906,-66.9899785
"483","CAPEHENLOPEN","EASTPORT",38.7856582,-75.1015963,44.9061906,-66.9899785
"484","MERRIMACKRIVER","EASTPORT",43.0300652,-71.2158794,44.9061906,-66.9899785
"485","WATCHHILL","EASTPORT",41.3139805,-71.8503828,44.9061906,-66.9899785
"486","PORTOCONNOR","MORGANCITY",28.4475898,-96.4053596,29.6993748,-91.20677
"487","PORTOCONNOR","MORGANCITY",28.4475898,-96.4053596,29.6993748,-91.20677
"488","PORTOCONNOR","MORGANCITY",28.4475898,-96.4053596,29.6993748,-91.20677
"489","PORTOCONNOR","MORGANCITY",28.4475898,-96.4053596,29.6993748,-91.20677
"490","PORTOCONNOR","MORGANCITY",28.4475898,-96.4053596,29.6993748,-91.20677
"491","PORTOCONNOR","MORGANCITY",28.4475898,-96.4053596,29.6993748,-91.20677
"492","PORTOCONNOR","MORGANCITY",28.4475898,-96.4053596,29.6993748,-91.20677
"493","PANAMACITY","VERMILIONBAY",30.1588129,-85.6602058,49.860599,-93.390113
"494","GRANDISLE","PANAMACITY",29.2366172,-89.9872941,30.1588129,-85.6602058
"495","VERMILIONBAY","GRANDISLE",49.860599,-93.390113,29.2366172,-89.9872941
"496","PANAMACITY","CEDARKEY",30.1588129,-85.6602058,29.1385785,-83.0351212
"497","GRANDISLE","PANAMACITY",29.2366172,-89.9872941,30.1588129,-85.6602058
"498","VERMILIONBAY","GRANDISLE",49.860599,-93.390113,29.2366172,-89.9872941
"499","PANAMACITY","CEDARKEY",30.1588129,-85.6602058,29.1385785,-83.0351212
"500","GRANDISLE","PANAMACITY",29.2366172,-89.9872941,30.1588129,-85.6602058
"501","VERMILIONBAY","GRANDISLE",49.860599,-93.390113,29.2366172,-89.9872941
"502","PANAMACITY","CEDARKEY",30.1588129,-85.6602058,29.1385785,-83.0351212
"503","GRANDISLE","PANAMACITY",29.2366172,-89.9872941,30.1588129,-85.6602058
"504","VERMILIONBAY","GRANDISLE",49.860599,-93.390113,29.2366172,-89.9872941
"505","PANAMACITY","CEDARKEY",30.1588129,-85.6602058,29.1385785,-83.0351212
"506","GRANDISLE","PANAMACITY",29.2366172,-89.9872941,30.1588129,-85.6602058
"507","PANAMACITY","CEDARKEY",30.1588129,-85.6602058,29.1385785,-83.0351212
"508","GRANDISLE","PANAMACITY",29.2366172,-89.9872941,30.1588129,-85.6602058
"509","PANAMACITY","CEDARKEY",30.1588129,-85.6602058,29.1385785,-83.0351212
"510","BILOXI","PANAMACITY",30.3960318,-88.8853078,30.1588129,-85.6602058
"511","PANAMACITY","CEDARKEY",30.1588129,-85.6602058,29.1385785,-83.0351212
"512","BROWNSVILLE","SABINEPASS",25.9017472,-97.4974838,29.7263303,-93.8632203
"513","BROWNSVILLE","HIGHISLAND",25.9017472,-97.4974838,29.5668955,-94.3935216
"514","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"515","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"516","BROWNSVILLE","HIGHISLAND",25.9017472,-97.4974838,29.5668955,-94.3935216
"517","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"518","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"519","BROWNSVILLE","HIGHISLAND",25.9017472,-97.4974838,29.5668955,-94.3935216
"520","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"521","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"522","BROWNSVILLE","HIGHISLAND",25.9017472,-97.4974838,29.5668955,-94.3935216
"523","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"524","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"525","BROWNSVILLE","HIGHISLAND",25.9017472,-97.4974838,29.5668955,-94.3935216
"526","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"527","HIGHISLAND","VERMILIONBAY",29.5668955,-94.3935216,49.860599,-93.390113
"528","BROWNSVILLE","FREEPORT",25.9017472,-97.4974838,26.5416093,-78.6455475
"529","FREEPORT","VERMILIONBAY",26.5416093,-78.6455475,49.860599,-93.390113
"530","BROWNSVILLE","FREEPORT",25.9017472,-97.4974838,26.5416093,-78.6455475
"531","FREEPORT","VERMILIONBAY",26.5416093,-78.6455475,49.860599,-93.390113
"532","BROWNSVILLE","FREEPORT",25.9017472,-97.4974838,26.5416093,-78.6455475
"533","FREEPORT","VERMILIONBAY",26.5416093,-78.6455475,49.860599,-93.390113
"534","BROWNSVILLE","FREEPORT",25.9017472,-97.4974838,26.5416093,-78.6455475
"535","FREEPORT","VERMILIONBAY",26.5416093,-78.6455475,49.860599,-93.390113
"536","BROWNSVILLE","FREEPORT",25.9017472,-97.4974838,26.5416093,-78.6455475
"537","BROWNSVILLE","FREEPORT",25.9017472,-97.4974838,26.5416093,-78.6455475
"538","FREEPORT","VERMILIONBAY",26.5416093,-78.6455475,49.860599,-93.390113
"539","FREEPORT","VERMILIONBAY",26.5416093,-78.6455475,49.860599,-93.390113
"540","FREEPORT","VERMILIONBAY",26.5416093,-78.6455475,49.860599,-93.390113
"541","PORTOCONNOR","MISSISSIPPIRIVER",28.4475898,-96.4053596,38.3349047,-92.2113914
"542","PORTOCONNOR","MISSISSIPPIRIVER",28.4475898,-96.4053596,38.3349047,-92.2113914
"543","PORTOCONNOR","MISSISSIPPIRIVER",28.4475898,-96.4053596,38.3349047,-92.2113914
"544","PORTOCONNOR","SABINERIVER",28.4475898,-96.4053596,30.5687276,-93.6625847
"545","VIRGINIABEACH","OCEANCITY",36.8529263,-75.977985,38.3365032,-75.0849058
"546","PALMBEACH","KEYWEST",26.7056206,-80.0364297,24.5550593,-81.7799871
"547","BLACKWATERSOUND","FORTMYERSBEACH",25.1741461,-80.4215246,26.4520248,-81.948145
"548","DRYTORTUGAS","KEYLARGO",24.633333,-82.92,25.0865151,-80.4472802
"549","PALMBEACH","KEYWEST",26.7056206,-80.0364297,24.5550593,-81.7799871
"550","BLACKWATERSOUND","FORTMYERSBEACH",25.1741461,-80.4215246,26.4520248,-81.948145
"551","DRYTORTUGAS","KEYLARGO",24.633333,-82.92,25.0865151,-80.4472802
"552","PALMBEACH","KEYWEST",26.7056206,-80.0364297,24.5550593,-81.7799871
"553","BLACKWATERSOUND","FORTMYERSBEACH",25.1741461,-80.4215246,26.4520248,-81.948145
"554","DRYTORTUGAS","KEYLARGO",24.633333,-82.92,25.0865151,-80.4472802
"555","PALMBEACH","KEYWEST",26.7056206,-80.0364297,24.5550593,-81.7799871
"556","BLACKWATERSOUND","FORTMYERSBEACH",25.1741461,-80.4215246,26.4520248,-81.948145
"557","DRYTORTUGAS","KEYLARGO",24.633333,-82.92,25.0865151,-80.4472802
"558","PALMBEACH","KEYWEST",26.7056206,-80.0364297,24.5550593,-81.7799871
"559","BLACKWATERSOUND","FORTMYERSBEACH",25.1741461,-80.4215246,26.4520248,-81.948145
"560","DRYTORTUGAS","KEYLARGO",24.633333,-82.92,25.0865151,-80.4472802
"561","PALMBEACH","KEYWEST",26.7056206,-80.0364297,24.5550593,-81.7799871
"562","BLACKWATERSOUND","FORTMYERSBEACH",25.1741461,-80.4215246,26.4520248,-81.948145
"563","DRYTORTUGAS","PALMBEACH",24.633333,-82.92,26.7056206,-80.0364297
"564","LONGKEY","PALMBEACH",24.8171576,-80.8156324,26.7056206,-80.0364297
"565","LONGKEY","PONCEDELEONINLET",24.8171576,-80.8156324,29.0806338,-80.9280234
"566","LONGKEY","PONCEDELEONINLET",24.8171576,-80.8156324,29.0806338,-80.9280234
"567","LONGKEY","PONCEDELEONINLET",24.8171576,-80.8156324,29.0806338,-80.9280234
"568","LONGKEY","PONCEDELEONINLET",24.8171576,-80.8156324,29.0806338,-80.9280234
"569","LONGKEY","PONCEDELEONINLET",24.8171576,-80.8156324,29.0806338,-80.9280234
"570","JACKSONVILLE","SC/NCBORDER",30.3321838,-81.655651,NA,NA
"571","JACKSONVILLE","SC/NCBORDER",30.3321838,-81.655651,NA,NA
"572","BRUNSWICK","CAPELOOKOUT",32.877746,-97.238708,45.3395467,-123.9929015
"573","CHARLESTON","CHINCOTEAGUE",32.7764749,-79.9310512,37.933179,-75.3788086
"574","LITTLERIVERINLET","CHINCOTEAGUE",33.854891,-78.60203,37.933179,-75.3788086
"575","LITTLERIVERINLET","CHINCOTEAGUE",33.854891,-78.60203,37.933179,-75.3788086
"576","CAPELOOKOUT","CHINCOTEAGUE",45.3395467,-123.9929015,37.933179,-75.3788086
"577","CAPEHATTERAS","CHINCOTEAGUE",35.24804,-75.5393155,37.933179,-75.3788086
"578","DRYTORTUGAS","MARATHON",24.633333,-82.92,24.726026,-81.0446262
"579","DRYTORTUGAS","MARATHON",24.633333,-82.92,24.726026,-81.0446262
"580","DRYTORTUGAS","MARATHON",24.633333,-82.92,24.726026,-81.0446262
"581","FLORIDABAY","FORTMYERSBEACH",25.1445328,-80.3970815,26.4520248,-81.948145
"582","MARATHON","JUPITERINLET",24.726026,-81.0446262,26.9443142,-80.0723599
"583","MARATHON","JUPITERINLET",24.726026,-81.0446262,26.9443142,-80.0723599
"584","DRYTORTUGAS","MARATHON",24.633333,-82.92,24.726026,-81.0446262
"585","FLORIDABAY","FORTMYERSBEACH",25.1445328,-80.3970815,26.4520248,-81.948145
"586","MARATHON","JUPITERINLET",24.726026,-81.0446262,26.9443142,-80.0723599
"587","MARATHON","JUPITERINLET",24.726026,-81.0446262,26.9443142,-80.0723599
"588","CAPESABLE","FORTMYERSBEACH",25.2728989,-81.1214658,26.4520248,-81.948145
"589","FORTMYERSBEACH","BRADENTON",26.4520248,-81.948145,27.4989278,-82.5748194
"590","FORTMYERSBEACH","BRADENTON",26.4520248,-81.948145,27.4989278,-82.5748194
